game_id,season,week,date,game_type,neutral_site,home_team,away_team,home_score,away_score,home_result,winner,point_margin,total_points,source
2024_2024-10-03_TB_ATL,2024,5,2024-10-03,Regular Season,FALSE,ATL,TB,36,30,W,ATL,6,66,nflverse
2024_2024-10-06_NYJ_MIN,2024,5,2024-10-06,Regular Season,TRUE,MIN,NYJ,23,17,W,MIN,6,40,nflverse
2024_2024-10-06_CAR_CHI,2024,5,2024-10-06,Regular Season,FALSE,CHI,CAR,36,10,W,CHI,26,46,nflverse
2024_2024-10-06_BAL_CIN,2024,5,2024-10-06,Regular Season,FALSE,CIN,BAL,38,41,L,BAL,3,79,nflverse
2024_2024-10-06_BUF_HOU,2024,5,2024-10-06,Regular Season,FALSE,HOU,BUF,23,20,W,HOU,3,43,nflverse
2024_2024-10-06_IND_JAX,2024,5,2024-10-06,Regular Season,FALSE,JAX,IND,37,34,W,JAX,3,71,nflverse
2024_2024-10-06_MIA_NE,2024,5,2024-10-06,Regular Season,FALSE,NE,MIA,10,15,L,MIA,5,25,nflverse
2024_2024-10-06_CLE_WAS,2024,5,2024-10-06,Regular Season,FALSE,WAS,CLE,34,13,W,WAS,21,47,nflverse
2024_2024-10-06_LV_DEN,2024,5,2024-10-06,Regular Season,FALSE,DEN,LV,34,18,W,DEN,16,52,nflverse
2024_2024-10-06_ARI_SF,2024,5,2024-10-06,Regular Season,FALSE,SF,ARI,23,24,L,ARI,1,47,nflverse
2024_2024-10-06_GB_LA,2024,5,2024-10-06,Regular Season,FALSE,LA,GB,19,24,L,GB,5,43,nflverse
2024_2024-10-06_NYG_SEA,2024,5,2024-10-06,Regular Season,FALSE,SEA,NYG,20,29,L,NYG,9,49,nflverse
2024_2024-10-06_DAL_PIT,2024,5,2024-10-06,Regular Season,FALSE,PIT,DAL,17,20,L,DAL,3,37,nflverse
2024_2024-10-07_NO_KC,2024,5,2024-10-07,Regular Season,FALSE,KC,NO,26,13,W,KC,13,39,nflverse
2024_2024-10-10_SF_SEA,2024,6,2024-10-10,Regular Season,FALSE,SEA,SF,24,36,L,SF,12,60,nflverse
2024_2024-10-13_JAX_CHI,2024,6,2024-10-13,Regular Season,TRUE,CHI,JAX,35,16,W,CHI,19,51,nflverse
2024_2024-10-13_WAS_BAL,2024,6,2024-10-13,Regular Season,FALSE,BAL,WAS,30,23,W,BAL,7,53,nflverse
2024_2024-10-13_ARI_GB,2024,6,2024-10-13,Regular Season,FALSE,GB,ARI,34,13,W,GB,21,47,nflverse
2024_2024-10-13_HOU_NE,2024,6,2024-10-13,Regular Season,FALSE,NE,HOU,21,41,L,HOU,20,62,nflverse
2024_2024-10-13_TB_NO,2024,6,2024-10-13,Regular Season,FALSE,NO,TB,27,51,L,TB,24,78,nflverse
2024_2024-10-13_CLE_PHI,2024,6,2024-10-13,Regular Season,FALSE,PHI,CLE,20,16,W,PHI,4,36,nflverse
2024_2024-10-13_IND_TEN,2024,6,2024-10-13,Regular Season,FALSE,TEN,IND,17,20,L,IND,3,37,nflverse
2024_2024-10-13_LAC_DEN,2024,6,2024-10-13,Regular Season,FALSE,DEN,LAC,16,23,L,LAC,7,39,nflverse
2024_2024-10-13_PIT_LV,2024,6,2024-10-13,Regular Season,FALSE,LV,PIT,13,32,L,PIT,19,45,nflverse
2024_2024-10-13_ATL_CAR,2024,6,2024-10-13,Regular Season,FALSE,CAR,ATL,20,38,L,ATL,18,58,nflverse
2024_2024-10-13_DET_DAL,2024,6,2024-10-13,Regular Season,FALSE,DAL,DET,9,47,L,DET,38,56,nflverse
2024_2024-10-13_CIN_NYG,2024,6,2024-10-13,Regular Season,FALSE,NYG,CIN,7,17,L,CIN,10,24,nflverse
2024_2024-10-14_BUF_NYJ,2024,6,2024-10-14,Regular Season,FALSE,NYJ,BUF,20,23,L,BUF,3,43,nflverse
2024_2024-10-17_DEN_NO,2024,7,2024-10-17,Regular Season,FALSE,NO,DEN,10,33,L,DEN,23,43,nflverse
2024_2024-10-20_NE_JAX,2024,7,2024-10-20,Regular Season,TRUE,JAX,NE,32,16,W,JAX,16,48,nflverse
2024_2024-10-20_SEA_ATL,2024,7,2024-10-20,Regular Season,FALSE,ATL,SEA,14,34,L,SEA,20,48,nflverse
2024_2024-10-20_TEN_BUF,2024,7,2024-10-20,Regular Season,FALSE,BUF,TEN,34,10,W,BUF,24,44,nflverse
2024_2024-10-20_CIN_CLE,2024,7,2024-10-20,Regular Season,FALSE,CLE,CIN,14,21,L,CIN,7,35,nflverse
2024_2024-10-20_HOU_GB,2024,7,2024-10-20,Regular Season,FALSE,GB,HOU,24,22,W,GB,2,46,nflverse
2024_2024-10-20_MIA_IND,2024,7,2024-10-20,Regular Season,FALSE,IND,MIA,16,10,W,IND,6,26,nflverse
2024_2024-10-20_DET_MIN,2024,7,2024-10-20,Regular Season,FALSE,MIN,DET,29,31,L,DET,2,60,nflverse
2024_2024-10-20_PHI_NYG,2024,7,2024-10-20,Regular Season,FALSE,NYG,PHI,3,28,L,PHI,25,31,nflverse
2024_2024-10-20_LV_LA,2024,7,2024-10-20,Regular Season,FALSE,LA,LV,20,15,W,LA,5,35,nflverse
2024_2024-10-20_CAR_WAS,2024,7,2024-10-20,Regular Season,FALSE,WAS,CAR,40,7,W,WAS,33,47,nflverse
2024_2024-10-20_KC_SF,2024,7,2024-10-20,Regular Season,FALSE,SF,KC,18,28,L,KC,10,46,nflverse
2024_2024-10-20_NYJ_PIT,2024,7,2024-10-20,Regular Season,FALSE,PIT,NYJ,37,15,W,PIT,22,52,nflverse
2024_2024-10-21_BAL_TB,2024,7,2024-10-21,Regular Season,FALSE,TB,BAL,31,41,L,BAL,10,72,nflverse
2024_2024-10-21_LAC_ARI,2024,7,2024-10-21,Regular Season,FALSE,ARI,LAC,17,15,W,ARI,2,32,nflverse
2024_2024-10-24_MIN_LA,2024,8,2024-10-24,Regular Season,FALSE,LA,MIN,30,20,W,LA,10,50,nflverse
2024_2024-10-27_PHI_CIN,2024,8,2024-10-27,Regular Season,FALSE,CIN,PHI,17,37,L,PHI,20,54,nflverse
2024_2024-10-27_BAL_CLE,2024,8,2024-10-27,Regular Season,FALSE,CLE,BAL,29,24,W,CLE,5,53,nflverse
2024_2024-10-27_TEN_DET,2024,8,2024-10-27,Regular Season,FALSE,DET,TEN,52,14,W,DET,38,66,nflverse
2024_2024-10-27_IND_HOU,2024,8,2024-10-27,Regular Season,FALSE,HOU,IND,23,20,W,HOU,3,43,nflverse
2024_2024-10-27_GB_JAX,2024,8,2024-10-27,Regular Season,FALSE,JAX,GB,27,30,L,GB,3,57,nflverse
2024_2024-10-27_ARI_MIA,2024,8,2024-10-27,Regular Season,FALSE,MIA,ARI,27,28,L,ARI,1,55,nflverse
2024_2024-10-27_NYJ_NE,2024,8,2024-10-27,Regular Season,FALSE,NE,NYJ,25,22,W,NE,3,47,nflverse
2024_2024-10-27_ATL_TB,2024,8,2024-10-27,Regular Season,FALSE,TB,ATL,26,31,L,ATL,5,57,nflverse
2024_2024-10-27_NO_LAC,2024,8,2024-10-27,Regular Season,FALSE,LAC,NO,26,8,W,LAC,18,34,nflverse
2024_2024-10-27_BUF_SEA,2024,8,2024-10-27,Regular Season,FALSE,SEA,BUF,10,31,L,BUF,21,41,nflverse
2024_2024-10-27_CAR_DEN,2024,8,2024-10-27,Regular Season,FALSE,DEN,CAR,28,14,W,DEN,14,42,nflverse
2024_2024-10-27_KC_LV,2024,8,2024-10-27,Regular Season,FALSE,LV,KC,20,27,L,KC,7,47,nflverse
2024_2024-10-27_CHI_WAS,2024,8,2024-10-27,Regular Season,FALSE,WAS,CHI,18,15,W,WAS,3,33,nflverse
2024_2024-10-27_DAL_SF,2024,8,2024-10-27,Regular Season,FALSE,SF,DAL,30,24,W,SF,6,54,nflverse
2024_2024-10-28_NYG_PIT,2024,8,2024-10-28,Regular Season,FALSE,PIT,NYG,26,18,W,PIT,8,44,nflverse
2024_2024-10-31_HOU_NYJ,2024,9,2024-10-31,Regular Season,FALSE,NYJ,HOU,21,13,W,NYJ,8,34,nflverse
2024_2024-11-03_DAL_ATL,2024,9,2024-11-03,Regular Season,FALSE,ATL,DAL,27,21,W,ATL,6,48,nflverse
2024_2024-11-03_DEN_BAL,2024,9,2024-11-03,Regular Season,FALSE,BAL,DEN,41,10,W,BAL,31,51,nflverse
2024_2024-11-03_MIA_BUF,2024,9,2024-11-03,Regular Season,FALSE,BUF,MIA,30,27,W,BUF,3,57,nflverse
2024_2024-11-03_NO_CAR,2024,9,2024-11-03,Regular Season,FALSE,CAR,NO,23,22,W,CAR,1,45,nflverse
2024_2024-11-03_LV_CIN,2024,9,2024-11-03,Regular Season,FALSE,CIN,LV,41,24,W,CIN,17,65,nflverse
2024_2024-11-03_LAC_CLE,2024,9,2024-11-03,Regular Season,FALSE,CLE,LAC,10,27,L,LAC,17,37,nflverse
2024_2024-11-03_WAS_NYG,2024,9,2024-11-03,Regular Season,FALSE,NYG,WAS,22,27,L,WAS,5,49,nflverse
2024_2024-11-03_NE_TEN,2024,9,2024-11-03,Regular Season,FALSE,TEN,NE,20,17,W,TEN,3,37,nflverse
2024_2024-11-03_CHI_ARI,2024,9,2024-11-03,Regular Season,FALSE,ARI,CHI,29,9,W,ARI,20,38,nflverse
2024_2024-11-03_JAX_PHI,2024,9,2024-11-03,Regular Season,FALSE,PHI,JAX,28,23,W,PHI,5,51,nflverse
2024_2024-11-03_DET_GB,2024,9,2024-11-03,Regular Season,FALSE,GB,DET,14,24,L,DET,10,38,nflverse
2024_2024-11-03_LA_SEA,2024,9,2024-11-03,Regular Season,FALSE,SEA,LA,20,26,L,LA,6,46,nflverse
2024_2024-11-03_IND_MIN,2024,9,2024-11-03,Regular Season,FALSE,MIN,IND,21,13,W,MIN,8,34,nflverse
2024_2024-11-04_TB_KC,2024,9,2024-11-04,Regular Season,FALSE,KC,TB,30,24,W,KC,6,54,nflverse
2024_2024-11-07_CIN_BAL,2024,10,2024-11-07,Regular Season,FALSE,BAL,CIN,35,34,W,BAL,1,69,nflverse
2024_2024-11-10_NYG_CAR,2024,10,2024-11-10,Regular Season,TRUE,CAR,NYG,20,17,W,CAR,3,37,nflverse
2024_2024-11-10_NE_CHI,2024,10,2024-11-10,Regular Season,FALSE,CHI,NE,3,19,L,NE,16,22,nflverse
2024_2024-11-10_BUF_IND,2024,10,2024-11-10,Regular Season,FALSE,IND,BUF,20,30,L,BUF,10,50,nflverse
2024_2024-11-10_MIN_JAX,2024,10,2024-11-10,Regular Season,FALSE,JAX,MIN,7,12,L,MIN,5,19,nflverse
2024_2024-11-10_DEN_KC,2024,10,2024-11-10,Regular Season,FALSE,KC,DEN,16,14,W,KC,2,30,nflverse
2024_2024-11-10_ATL_NO,2024,10,2024-11-10,Regular Season,FALSE,NO,ATL,20,17,W,NO,3,37,nflverse
2024_2024-11-10_SF_TB,2024,10,2024-11-10,Regular Season,FALSE,TB,SF,20,23,L,SF,3,43,nflverse
2024_2024-11-10_PIT_WAS,2024,10,2024-11-10,Regular Season,FALSE,WAS,PIT,27,28,L,PIT,1,55,nflverse
2024_2024-11-10_TEN_LAC,2024,10,2024-11-10,Regular Season,FALSE,LAC,TEN,27,17,W,LAC,10,44,nflverse
2024_2024-11-10_NYJ_ARI,2024,10,2024-11-10,Regular Season,FALSE,ARI,NYJ,31,6,W,ARI,25,37,nflverse
2024_2024-11-10_PHI_DAL,2024,10,2024-11-10,Regular Season,FALSE,DAL,PHI,6,34,L,PHI,28,40,nflverse
2024_2024-11-10_DET_HOU,2024,10,2024-11-10,Regular Season,FALSE,HOU,DET,23,26,L,DET,3,49,nflverse
2024_2024-11-11_MIA_LA,2024,10,2024-11-11,Regular Season,FALSE,LA,MIA,15,23,L,MIA,8,38,nflverse
2024_2024-11-14_WAS_PHI,2024,11,2024-11-14,Regular Season,FALSE,PHI,WAS,26,18,W,PHI,8,44,nflverse
2024_2024-11-17_GB_CHI,2024,11,2024-11-17,Regular Season,FALSE,CHI,GB,19,20,L,GB,1,39,nflverse
2024_2024-11-17_JAX_DET,2024,11,2024-11-17,Regular Season,FALSE,DET,JAX,52,6,W,DET,46,58,nflverse
2024_2024-11-17_LV_MIA,2024,11,2024-11-17,Regular Season,FALSE,MIA,LV,34,19,W,MIA,15,53,nflverse
2024_2024-11-17_LA_NE,2024,11,2024-11-17,Regular Season,FALSE,NE,LA,22,28,L,LA,6,50,nflverse
2024_2024-11-17_CLE_NO,2024,11,2024-11-17,Regular Season,FALSE,NO,CLE,35,14,W,NO,21,49,nflverse
2024_2024-11-17_IND_NYJ,2024,11,2024-11-17,Regular Season,FALSE,NYJ,IND,27,28,L,IND,1,55,nflverse
2024_2024-11-17_BAL_PIT,2024,11,2024-11-17,Regular Season,FALSE,PIT,BAL,18,16,W,PIT,2,34,nflverse
2024_2024-11-17_MIN_TEN,2024,11,2024-11-17,Regular Season,FALSE,TEN,MIN,13,23,L,MIN,10,36,nflverse
2024_2024-11-17_ATL_DEN,2024,11,2024-11-17,Regular Season,FALSE,DEN,ATL,38,6,W,DEN,32,44,nflverse
2024_2024-11-17_SEA_SF,2024,11,2024-11-17,Regular Season,FALSE,SF,SEA,17,20,L,SEA,3,37,nflverse
2024_2024-11-17_KC_BUF,2024,11,2024-11-17,Regular Season,FALSE,BUF,KC,30,21,W,BUF,9,51,nflverse
2024_2024-11-17_CIN_LAC,2024,11,2024-11-17,Regular Season,FALSE,LAC,CIN,34,27,W,LAC,7,61,nflverse
2024_2024-11-18_HOU_DAL,2024,11,2024-11-18,Regular Season,FALSE,DAL,HOU,10,34,L,HOU,24,44,nflverse
2024_2024-11-21_PIT_CLE,2024,12,2024-11-21,Regular Season,FALSE,CLE,PIT,24,19,W,CLE,5,43,nflverse
2024_2024-11-24_KC_CAR,2024,12,2024-11-24,Regular Season,FALSE,CAR,KC,27,30,L,KC,3,57,nflverse
2024_2024-11-24_MIN_CHI,2024,12,2024-11-24,Regular Season,FALSE,CHI,MIN,27,30,L,MIN,3,57,nflverse
2024_2024-11-24_TEN_HOU,2024,12,2024-11-24,Regular Season,FALSE,HOU,TEN,27,32,L,TEN,5,59,nflverse
2024_2024-11-24_DET_IND,2024,12,2024-11-24,Regular Season,FALSE,IND,DET,6,24,L,DET,18,30,nflverse
2024_2024-11-24_NE_MIA,2024,12,2024-11-24,Regular Season,FALSE,MIA,NE,34,15,W,MIA,19,49,nflverse
2024_2024-11-24_TB_NYG,2024,12,2024-11-24,Regular Season,FALSE,NYG,TB,7,30,L,TB,23,37,nflverse
2024_2024-11-24_DAL_WAS,2024,12,2024-11-24,Regular Season,FALSE,WAS,DAL,26,34,L,DAL,8,60,nflverse
2024_2024-11-24_DEN_LV,2024,12,2024-11-24,Regular Season,FALSE,LV,DEN,19,29,L,DEN,10,48,nflverse
2024_2024-11-24_SF_GB,2024,12,2024-11-24,Regular Season,FALSE,GB,SF,38,10,W,GB,28,48,nflverse
2024_2024-11-24_ARI_SEA,2024,12,2024-11-24,Regular Season,FALSE,SEA,ARI,16,6,W,SEA,10,22,nflverse
2024_2024-11-24_PHI_LA,2024,12,2024-11-24,Regular Season,FALSE,LA,PHI,20,37,L,PHI,17,57,nflverse
2024_2024-11-25_BAL_LAC,2024,12,2024-11-25,Regular Season,FALSE,LAC,BAL,23,30,L,BAL,7,53,nflverse
2024_2024-11-28_CHI_DET,2024,13,2024-11-28,Regular Season,FALSE,DET,CHI,23,20,W,DET,3,43,nflverse
2024_2024-11-28_NYG_DAL,2024,13,2024-11-28,Regular Season,FALSE,DAL,NYG,27,20,W,DAL,7,47,nflverse
2024_2024-11-28_MIA_GB,2024,13,2024-11-28,Regular Season,FALSE,GB,MIA,30,17,W,GB,13,47,nflverse
2024_2024-11-29_LV_KC,2024,13,2024-11-29,Regular Season,FALSE,KC,LV,19,17,W,KC,2,36,nflverse
2024_2024-12-01_LAC_ATL,2024,13,2024-12-01,Regular Season,FALSE,ATL,LAC,13,17,L,LAC,4,30,nflverse
2024_2024-12-01_PIT_CIN,2024,13,2024-12-01,Regular Season,FALSE,CIN,PIT,38,44,L,PIT,6,82,nflverse
2024_2024-12-01_HOU_JAX,2024,13,2024-12-01,Regular Season,FALSE,JAX,HOU,20,23,L,HOU,3,43,nflverse
2024_2024-12-01_ARI_MIN,2024,13,2024-12-01,Regular Season,FALSE,MIN,ARI,23,22,W,MIN,1,45,nflverse
2024_2024-12-01_IND_NE,2024,13,2024-12-01,Regular Season,FALSE,NE,IND,24,25,L,IND,1,49,nflverse
2024_2024-12-01_SEA_NYJ,2024,13,2024-12-01,Regular Season,FALSE,NYJ,SEA,21,26,L,SEA,5,47,nflverse
2024_2024-12-01_TEN_WAS,2024,13,2024-12-01,Regular Season,FALSE,WAS,TEN,42,19,W,WAS,23,61,nflverse
2024_2024-12-01_TB_CAR,2024,13,2024-12-01,Regular Season,FALSE,CAR,TB,23,26,L,TB,3,49,nflverse
2024_2024-12-01_LA_NO,2024,13,2024-12-01,Regular Season,FALSE,NO,LA,14,21,L,LA,7,35,nflverse
2024_2024-12-01_PHI_BAL,2024,13,2024-12-01,Regular Season,FALSE,BAL,PHI,19,24,L,PHI,5,43,nflverse
2024_2024-12-01_SF_BUF,2024,13,2024-12-01,Regular Season,FALSE,BUF,SF,35,10,W,BUF,25,45,nflverse
2024_2024-12-02_CLE_DEN,2024,13,2024-12-02,Regular Season,FALSE,DEN,CLE,41,32,W,DEN,9,73,nflverse
2024_2024-12-05_GB_DET,2024,14,2024-12-05,Regular Season,FALSE,DET,GB,34,31,W,DET,3,65,nflverse
2024_2024-12-08_NYJ_MIA,2024,14,2024-12-08,Regular Season,FALSE,MIA,NYJ,32,26,W,MIA,6,58,nflverse
2024_2024-12-08_ATL_MIN,2024,14,2024-12-08,Regular Season,FALSE,MIN,ATL,42,21,W,MIN,21,63,nflverse
2024_2024-12-08_NO_NYG,2024,14,2024-12-08,Regular Season,FALSE,NYG,NO,11,14,L,NO,3,25,nflverse
2024_2024-12-08_CAR_PHI,2024,14,2024-12-08,Regular Season,FALSE,PHI,CAR,22,16,W,PHI,6,38,nflverse
2024_2024-12-08_CLE_PIT,2024,14,2024-12-08,Regular Season,FALSE,PIT,CLE,27,14,W,PIT,13,41,nflverse
2024_2024-12-08_LV_TB,2024,14,2024-12-08,Regular Season,FALSE,TB,LV,28,13,W,TB,15,41,nflverse
2024_2024-12-08_JAX_TEN,2024,14,2024-12-08,Regular Season,FALSE,TEN,JAX,6,10,L,JAX,4,16,nflverse
2024_2024-12-08_SEA_ARI,2024,14,2024-12-08,Regular Season,FALSE,ARI,SEA,18,30,L,SEA,12,48,nflverse
2024_2024-12-08_BUF_LA,2024,14,2024-12-08,Regular Season,FALSE,LA,BUF,44,42,W,LA,2,86,nflverse
2024_2024-12-08_CHI_SF,2024,14,2024-12-08,Regular Season,FALSE,SF,CHI,38,13,W,SF,25,51,nflverse
2024_2024-12-08_LAC_KC,2024,14,2024-12-08,Regular Season,FALSE,KC,LAC,19,17,W,KC,2,36,nflverse
2024_2024-12-09_CIN_DAL,2024,14,2024-12-09,Regular Season,FALSE,DAL,CIN,20,27,L,CIN,7,47,nflverse
2024_2024-12-12_LA_SF,2024,15,2024-12-12,Regular Season,FALSE,SF,LA,6,12,L,LA,6,18,nflverse
2024_2024-12-15_DAL_CAR,2024,15,2024-12-15,Regular Season,FALSE,CAR,DAL,14,30,L,DAL,16,44,nflverse
2024_2024-12-15_KC_CLE,2024,15,2024-12-15,Regular Season,FALSE,CLE,KC,7,21,L,KC,14,28,nflverse
2024_2024-12-15_MIA_HOU,2024,15,2024-12-15,Regular Season,FALSE,HOU,MIA,20,12,W,HOU,8,32,nflverse
2024_2024-12-15_NYJ_JAX,2024,15,2024-12-15,Regular Season,FALSE,JAX,NYJ,25,32,L,NYJ,7,57,nflverse
2024_2024-12-15_WAS_NO,2024,15,2024-12-15,Regular Season,FALSE,NO,WAS,19,20,L,WAS,1,39,nflverse
2024_2024-12-15_BAL_NYG,2024,15,2024-12-15,Regular Season,FALSE,NYG,BAL,14,35,L,BAL,21,49,nflverse
2024_2024-12-15_CIN_TEN,2024,15,2024-12-15,Regular Season,FALSE,TEN,CIN,27,37,L,CIN,10,64,nflverse
2024_2024-12-15_NE_ARI,2024,15,2024-12-15,Regular Season,FALSE,ARI,NE,30,17,W,ARI,13,47,nflverse
2024_2024-12-15_IND_DEN,2024,15,2024-12-15,Regular Season,FALSE,DEN,IND,31,13,W,DEN,18,44,nflverse
2024_2024-12-15_BUF_DET,2024,15,2024-12-15,Regular Season,FALSE,DET,BUF,42,48,L,BUF,6,90,nflverse
2024_2024-12-15_TB_LAC,2024,15,2024-12-15,Regular Season,FALSE,LAC,TB,17,40,L,TB,23,57,nflverse
2024_2024-12-15_PIT_PHI,2024,15,2024-12-15,Regular Season,FALSE,PHI,PIT,27,13,W,PHI,14,40,nflverse
2024_2024-12-15_GB_SEA,2024,15,2024-12-15,Regular Season,FALSE,SEA,GB,13,30,L,GB,17,43,nflverse
2024_2024-12-16_CHI_MIN,2024,15,2024-12-16,Regular Season,FALSE,MIN,CHI,30,12,W,MIN,18,42,nflverse
2024_2024-12-16_ATL_LV,2024,15,2024-12-16,Regular Season,FALSE,LV,ATL,9,15,L,ATL,6,24,nflverse
2024_2024-12-19_DEN_LAC,2024,16,2024-12-19,Regular Season,FALSE,LAC,DEN,34,27,W,LAC,7,61,nflverse
2024_2024-12-21_HOU_KC,2024,16,2024-12-21,Regular Season,FALSE,KC,HOU,27,19,W,KC,8,46,nflverse
2024_2024-12-21_PIT_BAL,2024,16,2024-12-21,Regular Season,FALSE,BAL,PIT,34,17,W,BAL,17,51,nflverse
2024_2024-12-22_NYG_ATL,2024,16,2024-12-22,Regular Season,FALSE,ATL,NYG,34,7,W,ATL,27,41,nflverse
2024_2024-12-22_ARI_CAR,2024,16,2024-12-22,Regular Season,FALSE,CAR,ARI,36,30,W,CAR,6,66,nflverse
2024_2024-12-22_DET_CHI,2024,16,2024-12-22,Regular Season,FALSE,CHI,DET,17,34,L,DET,17,51,nflverse
2024_2024-12-22_CLE_CIN,2024,16,2024-12-22,Regular Season,FALSE,CIN,CLE,24,6,W,CIN,18,30,nflverse
2024_2024-12-22_TEN_IND,2024,16,2024-12-22,Regular Season,FALSE,IND,TEN,38,30,W,IND,8,68,nflverse
2024_2024-12-22_LA_NYJ,2024,16,2024-12-22,Regular Season,FALSE,NYJ,LA,9,19,L,LA,10,28,nflverse
2024_2024-12-22_PHI_WAS,2024,16,2024-12-22,Regular Season,FALSE,WAS,PHI,36,33,W,WAS,3,69,nflverse
2024_2024-12-22_MIN_SEA,2024,16,2024-12-22,Regular Season,FALSE,SEA,MIN,24,27,L,MIN,3,51,nflverse
2024_2024-12-22_NE_BUF,2024,16,2024-12-22,Regular Season,FALSE,BUF,NE,24,21,W,BUF,3,45,nflverse
2024_2024-12-22_JAX_LV,2024,16,2024-12-22,Regular Season,FALSE,LV,JAX,19,14,W,LV,5,33,nflverse
2024_2024-12-22_SF_MIA,2024,16,2024-12-22,Regular Season,FALSE,MIA,SF,29,17,W,MIA,12,46,nflverse
2024_2024-12-22_TB_DAL,2024,16,2024-12-22,Regular Season,FALSE,DAL,TB,26,24,W,DAL,2,50,nflverse
2024_2024-12-23_NO_GB,2024,16,2024-12-23,Regular Season,FALSE,GB,NO,34,0,W,GB,34,34,nflverse
2024_2024-12-25_KC_PIT,2024,17,2024-12-25,Regular Season,FALSE,PIT,KC,10,29,L,KC,19,39,nflverse
2024_2024-12-25_BAL_HOU,2024,17,2024-12-25,Regular Season,FALSE,HOU,BAL,2,31,L,BAL,29,33,nflverse
2024_2024-12-26_SEA_CHI,2024,17,2024-12-26,Regular Season,FALSE,CHI,SEA,3,6,L,SEA,3,9,nflverse
2024_2024-12-28_LAC_NE,2024,17,2024-12-28,Regular Season,FALSE,NE,LAC,7,40,L,LAC,33,47,nflverse
2024_2024-12-28_DEN_CIN,2024,17,2024-12-28,Regular Season,FALSE,CIN,DEN,30,24,W,CIN,6,54,nflverse
2024_2024-12-28_ARI_LA,2024,17,2024-12-28,Regular Season,FALSE,LA,ARI,13,9,W,LA,4,22,nflverse
2024_2024-12-29_NYJ_BUF,2024,17,2024-12-29,Regular Season,FALSE,BUF,NYJ,40,14,W,BUF,26,54,nflverse
2024_2024-12-29_TEN_JAX,2024,17,2024-12-29,Regular Season,FALSE,JAX,TEN,20,13,W,JAX,7,33,nflverse
2024_2024-12-29_LV_NO,2024,17,2024-12-29,Regular Season,FALSE,NO,LV,10,25,L,LV,15,35,nflverse
2024_2024-12-29_IND_NYG,2024,17,2024-12-29,Regular Season,FALSE,NYG,IND,45,33,W,NYG,12,78,nflverse
2024_2024-12-29_DAL_PHI,2024,17,2024-12-29,Regular Season,FALSE,PHI,DAL,41,7,W,PHI,34,48,nflverse
2024_2024-12-29_CAR_TB,2024,17,2024-12-29,Regular Season,FALSE,TB,CAR,48,14,W,TB,34,62,nflverse
2024_2024-12-29_MIA_CLE,2024,17,2024-12-29,Regular Season,FALSE,CLE,MIA,3,20,L,MIA,17,23,nflverse
2024_2024-12-29_GB_MIN,2024,17,2024-12-29,Regular Season,FALSE,MIN,GB,27,25,W,MIN,2,52,nflverse
2024_2024-12-29_ATL_WAS,2024,17,2024-12-29,Regular Season,FALSE,WAS,ATL,30,24,W,WAS,6,54,nflverse
2024_2024-12-30_DET_SF,2024,17,2024-12-30,Regular Season,FALSE,SF,DET,34,40,L,DET,6,74,nflverse
2024_2025-01-04_CLE_BAL,2024,18,2025-01-04,Regular Season,FALSE,BAL,CLE,35,10,W,BAL,25,45,nflverse
2024_2025-01-04_CIN_PIT,2024,18,2025-01-04,Regular Season,FALSE,PIT,CIN,17,19,L,CIN,2,36,nflverse
2024_2025-01-05_CAR_ATL,2024,18,2025-01-05,Regular Season,FALSE,ATL,CAR,38,44,L,CAR,6,82,nflverse
2024_2025-01-05_WAS_DAL,2024,18,2025-01-05,Regular Season,FALSE,DAL,WAS,19,23,L,WAS,4,42,nflverse
2024_2025-01-05_CHI_GB,2024,18,2025-01-05,Regular Season,FALSE,GB,CHI,22,24,L,CHI,2,46,nflverse
2024_2025-01-05_JAX_IND,2024,18,2025-01-05,Regular Season,FALSE,IND,JAX,26,23,W,IND,3,49,nflverse
2024_2025-01-05_BUF_NE,2024,18,2025-01-05,Regular Season,FALSE,NE,BUF,23,16,W,NE,7,39,nflverse
2024_2025-01-05_NYG_PHI,2024,18,2025-01-05,Regular Season,FALSE,PHI,NYG,20,13,W,PHI,7,33,nflverse
2024_2025-01-05_NO_TB,2024,18,2025-01-05,Regular Season,FALSE,TB,NO,27,19,W,TB,8,46,nflverse
2024_2025-01-05_HOU_TEN,2024,18,2025-01-05,Regular Season,FALSE,TEN,HOU,14,23,L,HOU,9,37,nflverse
2024_2025-01-05_SF_ARI,2024,18,2025-01-05,Regular Season,FALSE,ARI,SF,47,24,W,ARI,23,71,nflverse
2024_2025-01-05_KC_DEN,2024,18,2025-01-05,Regular Season,FALSE,DEN,KC,38,0,W,DEN,38,38,nflverse
2024_2025-01-05_SEA_LA,2024,18,2025-01-05,Regular Season,FALSE,LA,SEA,25,30,L,SEA,5,55,nflverse
2024_2025-01-05_LAC_LV,2024,18,2025-01-05,Regular Season,FALSE,LV,LAC,20,34,L,LAC,14,54,nflverse
2024_2025-01-05_MIA_NYJ,2024,18,2025-01-05,Regular Season,FALSE,NYJ,MIA,32,20,W,NYJ,12,52,nflverse
2024_2025-01-05_MIN_DET,2024,18,2025-01-05,Regular Season,FALSE,DET,MIN,31,9,W,DET,22,40,nflverse
2025_2025-09-04_DAL_PHI,2025,1,2025-09-04,Regular Season,FALSE,PHI,DAL,24,20,W,PHI,4,44,nflverse
